Time,Country,Weights,Event,Actual,Forecast,Previous,Actual_numeric,Forecast_numeric,Previous_numeric
2024-02-08 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,218K,221K,227K,218000.0,221000.0,227000.0
2024-02-13 15:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,4%","0,3%","0,3%",0.4%,0.3%,0.3%
2024-02-13 15:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,3%","0,2%","0,2%",0.3%,0.2%,0.2%
2024-02-13 15:30:00,USD,3,Wskaźnik CPI (r/r)  ,"3,1%","2,9%","3,4%",3.1%,2.9%,3.4%
2024-02-14 17:30:00,USD,3,Zapasy ropy naftowej,"12,018M","3,300M","5,521M",12018000.0,3300000.0,5521000.0
2024-02-15 15:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"-0,6%","0,2%","0,4%",-0.6%,0.2%,0.4%
2024-02-15 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,212K,219K,220K,212000.0,219000.0,220000.0
2024-02-15 15:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"5,2","-8,0","-10,6",5.2,-8.0,-10.6
2024-02-15 15:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"-0,8%","-0,2%","0,4%",-0.8%,-0.2%,0.4%
2024-02-16 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,3%","0,1%","-0,1%",0.3%,0.1%,-0.1%
2024-02-22 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,201K,217K,213K,201000.0,217000.0,213000.0
2024-02-22 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,5","50,5","50,7",51.5,50.5,50.7
2024-02-22 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"51,3","52,4","52,5",51.3,52.4,52.5
2024-02-22 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"4,00M","3,96M","3,88M",4000000.0,3960000.0,3880000.0
2024-02-22 18:00:00,USD,3,Zapasy ropy naftowej,"3,514M","3,879M","12,018M",3514000.0,3879000.0,12018000.0
2024-02-26 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,661K,680K,651K,661000.0,680000.0,651000.0
2024-02-27 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"106,7","114,8","110,9",106.7,114.8,110.9
2024-02-28 15:30:00,USD,3,PKB (k/k)  (Q4),"3,2%","3,3%","4,9%",3.2%,3.3%,4.9%
2024-02-28 17:30:00,USD,3,Zapasy ropy naftowej,"4,199M","3,100M","3,514M",4199000.0,3100000.0,3514000.0
2024-02-29 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"2,8%","2,8%","2,9%",2.8%,2.8%,2.9%
2024-02-29 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,4%","0,4%","0,1%",0.4%,0.4%,0.1%
2024-02-29 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,215K,209K,202K,215000.0,209000.0,202000.0
2024-03-01 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,2","51,5","50,7",52.2,51.5,50.7
2024-03-01 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"47,8","49,5","49,1",47.8,49.5,49.1
2024-03-05 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"52,3","51,3","52,5",52.3,51.3,52.5
2024-03-05 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"52,6","53,0","53,4",52.6,53.0,53.4
2024-03-06 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,140K,149K,111K,140000.0,149000.0,111000.0
2024-03-06 17:00:00,USD,3,Miejsca Pracy Dzięki Turystyce (JOLT)  ,"8,863M","8,800M","8,889M",8863000.0,8800000.0,8889000.0
2024-03-06 17:30:00,USD,3,Zapasy ropy naftowej,"1,367M","2,400M","4,199M",1367000.0,2400000.0,4199000.0
2024-03-07 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,217K,217K,217K,217000.0,217000.0,217000.0
2024-03-08 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,1%","0,2%","0,5%",0.1%,0.2%,0.5%
2024-03-08 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,275K,198K,229K,275000.0,198000.0,229000.0
2024-03-08 15:30:00,USD,3,Stopa bezrobocia  ,"3,9%","3,7%","3,7%",3.9%,3.7%,3.7%
2024-03-12 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,4%","0,3%","0,4%",0.4%,0.3%,0.4%
2024-03-12 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"3,2%","3,1%","3,1%",3.2%,3.1%,3.1%
2024-03-12 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,4%","0,4%","0,3%",0.4%,0.4%,0.3%
2024-03-13 16:30:00,USD,3,Zapasy ropy naftowej,"-1,536M","0,900M","1,367M",-1536000.0,900000.0,1367000.0
2024-03-14 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,3%","0,5%","-0,8%",0.3%,0.5%,-0.8%
2024-03-14 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,209K,218K,210K,209000.0,218000.0,210000.0
2024-03-14 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,6%","0,3%","0,3%",0.6%,0.3%,0.3%
2024-03-14 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,6%","0,8%","-1,1%",0.6%,0.8%,-1.1%
2024-03-20 16:30:00,USD,3,Zapasy ropy naftowej,"-1,952M","-0,900M","-1,536M",-1952000.0,-900000.0,-1536000.0
2024-03-20 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"5,50%","5,50%","5,50%",5.50%,5.50%,5.50%
2024-03-21 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,210K,212K,212K,210000.0,212000.0,212000.0
2024-03-21 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"3,2","-2,6","5,2",3.2,-2.6,5.2
2024-03-21 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,5","51,8","52,2",52.5,51.8,52.2
2024-03-21 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"51,7","52,0","52,3",51.7,52.0,52.3
2024-03-21 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"4,38M","3,95M","4,00M",4380000.0,3950000.0,4000000.0
2024-03-25 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,662K,675K,664K,662000.0,675000.0,664000.0
2024-03-26 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"104,7","106,9","104,8",104.7,106.9,104.8
2024-03-27 16:30:00,USD,3,Zapasy ropy naftowej,"3,165M","-0,700M","-1,952M",3165000.0,-700000.0,-1952000.0
2024-03-28 14:30:00,USD,3,PKB (k/k)  (Q4),"3,4%","3,2%","4,9%",3.4%,3.2%,4.9%
2024-03-28 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,210K,212K,212K,210000.0,212000.0,212000.0
2024-03-29 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,3%","0,3%","0,5%",0.3%,0.3%,0.5%
2024-03-29 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"2,8%","2,8%","2,9%",2.8%,2.8%,2.9%
2024-04-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,9","52,5","52,2",51.9,52.5,52.2
2024-04-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"50,3","48,5","47,8",50.3,48.5,47.8
2024-04-02 16:00:00,USD,3,Miejsca Pracy Dzięki Turystyce (JOLT)  ,"8,756M","8,760M","8,748M",8756000.0,8760000.0,8748000.0
2024-04-03 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,184K,148K,155K,184000.0,148000.0,155000.0
2024-04-03 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"51,7","51,7","52,3",51.7,51.7,52.3
2024-04-03 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"51,4","52,8","52,6",51.4,52.8,52.6
2024-04-03 16:30:00,USD,3,Zapasy ropy naftowej,"3,210M","-0,300M","3,165M",3210000.0,-300000.0,3165000.0
2024-04-04 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,221K,213K,212K,221000.0,213000.0,212000.0
2024-04-05 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,3%","0,3%","0,2%",0.3%,0.3%,0.2%
2024-04-05 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,303K,212K,270K,303000.0,212000.0,270000.0
2024-04-05 14:30:00,USD,3,Stopa bezrobocia  ,"3,8%","3,9%","3,9%",3.8%,3.9%,3.9%
2024-04-06 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,3%","0,3%","0,2%",0.3%,0.3%,0.2%
2024-04-06 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,303K,212K,270K,303000.0,212000.0,270000.0
2024-04-06 14:30:00,USD,3,Stopa bezrobocia  ,"3,8%","3,9%","3,9%",3.8%,3.9%,3.9%
2024-04-10 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,4%","0,3%","0,4%",0.4%,0.3%,0.4%
2024-04-10 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"3,5%","3,4%","3,2%",3.5%,3.4%,3.2%
2024-04-10 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,4%","0,3%","0,4%",0.4%,0.3%,0.4%
2024-04-10 16:30:00,USD,3,Zapasy ropy naftowej,"5,841M","0,900M","3,210M",5841000.0,900000.0,3210000.0
2024-04-11 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,211K,216K,222K,211000.0,216000.0,222000.0
2024-04-11 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,2%","0,3%","0,6%",0.2%,0.3%,0.6%
2024-04-15 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"1,1%","0,5%","0,6%",1.1%,0.5%,0.6%
2024-04-15 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,7%","0,4%","0,9%",0.7%,0.4%,0.9%
2024-04-17 16:30:00,USD,3,Zapasy ropy naftowej,"2,735M","1,600M","5,841M",2735000.0,1600000.0,5841000.0
2024-04-18 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,212K,215K,212K,212000.0,215000.0,212000.0
2024-04-18 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"15,5","1,5","3,2",15.5,1.5,3.2
2024-04-18 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"4,19M","4,20M","4,38M",4190000.0000000005,4200000.0,4380000.0
2024-04-23 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"49,9","52,0","51,9",49.9,52.0,51.9
2024-04-23 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"50,9","52,0","51,7",50.9,52.0,51.7
2024-04-23 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,693K,668K,637K,693000.0,668000.0,637000.0
2024-04-24 16:30:00,USD,3,Zapasy ropy naftowej,"-6,368M","1,600M","2,735M",-6368000.0,1600000.0,2735000.0
2024-04-25 14:30:00,USD,3,PKB (k/k)  (Q1),"1,6%","2,5%","3,4%",1.6%,2.5%,3.4%
2024-04-25 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,207K,214K,212K,207000.0,214000.0,212000.0
2024-04-26 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,3%","0,3%","0,3%",0.3%,0.3%,0.3%
2024-04-26 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"2,8%","2,6%","2,8%",2.8%,2.6%,2.8%
2024-04-30 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"97,0","104,0","103,1",97.0,104.0,103.1
2024-05-01 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,192K,179K,208K,192000.0,179000.0,208000.0
2024-05-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"50,0","49,9","51,9",50.0,49.9,51.9
2024-05-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"49,2","50,0","50,3",49.2,50.0,50.3
2024-05-01 16:00:00,USD,3,Miejsca Pracy Dzięki Turystyce (JOLT)  ,"8,488M","8,680M","8,813M",8488000.0,8680000.0,8813000.0
2024-05-01 16:30:00,USD,3,Zapasy ropy naftowej,"7,265M","-2,300M","-6,368M",7265000.0,-2300000.0,-6368000.0
2024-05-01 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"5,50%","5,50%","5,50%",5.50%,5.50%,5.50%
2024-05-02 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,208K,212K,208K,208000.0,212000.0,208000.0
2024-05-03 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,3%","0,3%",0.2%,0.3%,0.3%
2024-05-03 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,175K,238K,315K,175000.0,238000.0,315000.0
2024-05-03 14:30:00,USD,3,Stopa bezrobocia  ,"3,9%","3,8%","3,8%",3.9%,3.8%,3.8%
2024-05-03 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"51,3","50,9","51,7",51.3,50.9,51.7
2024-05-03 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"49,4","52,0","51,4",49.4,52.0,51.4
2024-05-08 16:30:00,USD,3,Zapasy ropy naftowej,"-1,362M","-1,430M","7,265M",-1362000.0,-1430000.0,7265000.0
2024-05-09 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,231K,212K,209K,231000.0,212000.0,209000.0
2024-05-14 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,5%","0,3%","-0,1%",0.5%,0.3%,-0.1%
2024-05-15 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,3%","0,3%","0,4%",0.3%,0.3%,0.4%
2024-05-15 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,2%","0,2%","0,9%",0.2%,0.2%,0.9%
2024-05-15 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"3,4%","3,4%","3,5%",3.4%,3.4%,3.5%
2024-05-15 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,3%","0,4%","0,4%",0.3%,0.4%,0.4%
2024-05-15 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,0%","0,4%","0,6%",0.0%,0.4%,0.6%
2024-05-15 16:30:00,USD,3,Zapasy ropy naftowej,"-2,508M","-0,400M","-1,362M",-2508000.0,-400000.0,-1362000.0
2024-05-16 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,222K,219K,232K,222000.0,219000.0,232000.0
2024-05-16 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"4,5","7,7","15,5",4.5,7.7,15.5
2024-05-22 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"4,14M","4,21M","4,22M",4139999.9999999995,4210000.0,4220000.0
2024-05-22 16:30:00,USD,3,Zapasy ropy naftowej,"1,825M","-2,400M","-2,508M",1825000.0,-2400000.0,-2508000.0
2024-05-23 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,215K,220K,223K,215000.0,220000.0,223000.0
2024-05-23 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"50,9","50,0","50,0",50.9,50.0,50.0
2024-05-23 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"54,8","51,2","51,3",54.8,51.2,51.3
2024-05-23 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,634K,677K,665K,634000.0,677000.0,665000.0
2024-05-28 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"102,0","96,0","97,5",102.0,96.0,97.5
2024-05-30 14:30:00,USD,3,PKB (k/k)  (Q1),"1,3%","1,6%","3,4%",1.3%,1.6%,3.4%
2024-05-30 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,219K,218K,216K,219000.0,218000.0,216000.0
2024-05-30 17:00:00,USD,3,Zapasy ropy naftowej,"-4,156M","-1,600M","1,825M",-4155999.9999999995,-1600000.0,1825000.0
2024-05-31 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,2%","0,3%","0,3%",0.2%,0.3%,0.3%
2024-05-31 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"2,8%","2,8%","2,8%",2.8%,2.8%,2.8%
2024-06-03 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,3","50,9","50,0",51.3,50.9,50.0
2024-06-03 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"48,7","49,8","49,2",48.7,49.8,49.2
2024-06-04 16:00:00,USD,3,Miejsca Pracy Dzięki Turystyce (JOLT)  ,"8,059M","8,370M","8,355M",8058999.999999999,8369999.999999999,8355000.0
2024-06-05 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,152K,173K,188K,152000.0,173000.0,188000.0
2024-06-05 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"54,8","54,8","51,3",54.8,54.8,51.3
2024-06-05 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"53,8","51,0","49,4",53.8,51.0,49.4
2024-06-05 16:30:00,USD,3,Zapasy ropy naftowej,"1,233M","-2,100M","-4,156M",1233000.0,-2100000.0,-4155999.9999999995
2024-06-06 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,229K,220K,221K,229000.0,220000.0,221000.0
2024-06-07 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,4%","0,3%","0,2%",0.4%,0.3%,0.2%
2024-06-07 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,272K,182K,165K,272000.0,182000.0,165000.0
2024-06-07 14:30:00,USD,3,Stopa bezrobocia  ,"4,0%","3,9%","3,9%",4.0%,3.9%,3.9%
2024-06-12 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,3%","0,3%",0.2%,0.3%,0.3%
2024-06-12 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"3,3%","3,4%","3,4%",3.3%,3.4%,3.4%
2024-06-12 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,0%","0,1%","0,3%",0.0%,0.1%,0.3%
2024-06-12 16:30:00,USD,3,Zapasy ropy naftowej,"3,730M","-1,200M","1,233M",3730000.0,-1200000.0,1233000.0
2024-06-12 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"5,50%","5,50%","5,50%",5.50%,5.50%,5.50%
2024-06-13 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,242K,225K,229K,242000.0,225000.0,229000.0
2024-06-13 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"-0,2%","0,1%","0,5%",-0.2%,0.1%,0.5%
2024-06-18 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"-0,1%","0,2%","-0,1%",-0.1%,0.2%,-0.1%
2024-06-18 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,1%","0,3%","-0,2%",0.1%,0.3%,-0.2%
2024-06-20 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,238K,235K,243K,238000.0,235000.0,243000.0
2024-06-20 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"1,3","4,8","4,5",1.3,4.8,4.5
2024-06-20 17:00:00,USD,3,Zapasy ropy naftowej,"-2,547M","-2,800M","3,730M",-2547000.0,-2800000.0,3730000.0
2024-06-21 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,7","51,0","51,3",51.7,51.0,51.3
2024-06-21 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"55,1","53,4","54,8",55.1,53.4,54.8
2024-06-21 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"4,11M","4,08M","4,14M",4110000.0000000005,4080000.0,4139999.9999999995
2024-06-25 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"100,4","100,0","101,3",100.4,100.0,101.3
2024-06-26 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,619K,636K,698K,619000.0,636000.0,698000.0
2024-06-26 16:30:00,USD,3,Zapasy ropy naftowej,"3,591M","-2,600M","-2,547M",3591000.0,-2600000.0,-2547000.0
2024-06-27 14:30:00,USD,3,PKB (k/k)  (Q1),"1,4%","1,3%","3,4%",1.4%,1.3%,3.4%
2024-06-27 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,233K,236K,239K,233000.0,236000.0,239000.0
2024-06-28 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"2,6%","2,6%","2,8%",2.6%,2.6%,2.8%
2024-06-28 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,1%","0,3%",0.1%,0.1%,0.3%
2024-07-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,6","51,7","51,3",51.6,51.7,51.3
2024-07-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"48,5","49,2","48,7",48.5,49.2,48.7
2024-07-02 16:00:00,USD,3,Miejsca Pracy Dzięki Turystyce (JOLT)  ,"8,140M","7,960M","7,919M",8140000.000000001,7960000.0,7919000.0
2024-07-03 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,150K,163K,157K,150000.0,163000.0,157000.0
2024-07-03 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,238K,234K,234K,238000.0,234000.0,234000.0
2024-07-03 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"55,3","55,1","54,8",55.3,55.1,54.8
2024-07-03 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"48,8","52,6","53,8",48.8,52.6,53.8
2024-07-03 16:30:00,USD,3,Zapasy ropy naftowej,"-12,157M","-0,400M","3,591M",-12157000.0,-400000.0,3591000.0
2024-07-05 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,3%","0,3%","0,4%",0.3%,0.3%,0.4%
2024-07-05 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,206K,191K,218K,206000.0,191000.0,218000.0
2024-07-05 14:30:00,USD,3,Stopa bezrobocia  ,"4,1%","4,0%","4,0%",4.1%,4.0%,4.0%
2024-07-10 16:30:00,USD,3,Zapasy ropy naftowej,"-3,443M","0,700M","-12,157M",-3443000.0,700000.0,-12157000.0
2024-07-11 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,1%","0,2%","0,2%",0.1%,0.2%,0.2%
2024-07-11 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"-0,1%","0,1%","0,0%",-0.1%,0.1%,0.0%
2024-07-11 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"3,0%","3,1%","3,3%",3.0%,3.1%,3.3%
2024-07-11 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,222K,236K,239K,222000.0,236000.0,239000.0
2024-07-12 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,2%","0,1%","0,0%",0.2%,0.1%,0.0%
2024-07-16 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,4%","0,1%","0,1%",0.4%,0.1%,0.1%
2024-07-16 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,0%","-0,3%","0,3%",0.0%,-0.3%,0.3%
2024-07-17 16:30:00,USD,3,Zapasy ropy naftowej,"-4,870M","-0,900M","-3,443M",-4870000.0,-900000.0,-3443000.0
2024-07-18 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,243K,229K,223K,243000.0,229000.0,223000.0
2024-07-18 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"13,9","2,7","1,3",13.9,2.7,1.3
2024-07-23 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"3,89M","3,99M","4,11M",3890000.0,3990000.0,4110000.0000000005
2024-07-24 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"49,5","51,7","51,6",49.5,51.7,51.6
2024-07-24 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"56,0","54,7","55,3",56.0,54.7,55.3
2024-07-24 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,617K,639K,621K,617000.0,639000.0,621000.0
2024-07-24 16:30:00,USD,3,Zapasy ropy naftowej,"-3,741M","-2,600M","-4,870M",-3741000.0,-2600000.0,-4870000.0
2024-07-25 14:30:00,USD,3,PKB (k/k)  (Q2),"2,8%","2,0%","1,4%",2.8%,2.0%,1.4%
2024-07-25 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,235K,237K,245K,235000.0,237000.0,245000.0
2024-07-26 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,2%","0,2%","0,1%",0.2%,0.2%,0.1%
2024-07-26 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"2,6%","2,5%","2,6%",2.6%,2.5%,2.6%
2024-07-30 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"100,3","99,7","97,8",100.3,99.7,97.8
2024-07-30 16:00:00,USD,3,Miejsca Pracy Dzięki Turystyce (JOLT)  ,"8,184M","8,020M","8,230M",8183999.999999999,8020000.0,8230000.0
2024-07-31 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,122K,147K,155K,122000.0,147000.0,155000.0
2024-07-31 16:30:00,USD,3,Zapasy ropy naftowej,"-3,436M","-1,600M","-3,741M",-3436000.0,-1600000.0,-3741000.0
2024-07-31 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"5,50%","5,50%","5,50%",5.50%,5.50%,5.50%
2024-08-01 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,249K,236K,235K,249000.0,236000.0,235000.0
2024-08-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"49,6","49,5","51,6",49.6,49.5,51.6
2024-08-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"46,8","48,8","48,5",46.8,48.8,48.5
2024-08-02 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,3%","0,3%",0.2%,0.3%,0.3%
2024-08-02 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,114K,176K,179K,114000.0,176000.0,179000.0
2024-08-02 14:30:00,USD,3,Stopa bezrobocia  ,"4,3%","4,1%","4,1%",4.3%,4.1%,4.1%
2024-08-05 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"55,0","56,0","55,3",55.0,56.0,55.3
2024-08-05 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"51,4","51,4","48,8",51.4,51.4,48.8
2024-08-07 16:30:00,USD,3,Zapasy ropy naftowej,"-3,728M","-1,600M","-3,436M",-3728000.0,-1600000.0,-3436000.0
2024-08-08 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,233K,241K,250K,233000.0,241000.0,250000.0
2024-08-13 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,1%","0,2%","0,2%",0.1%,0.2%,0.2%
